Player,Team,PTS.G,CareerYear_index,poscomp_rookie,poscomp_soph,CareerYear_c,Season_c,AST.G_c,MP.G_c,TS_c,USG_c,Team_Pace_c,poscomp_rookie_c,poscomp_soph_c,Pos
John Wall,WAS,16.4,1,1,0,-1.40756461,-1.996028587,2.920314205,1.627991776,-1.009964555,0.471799112,-0.84137807,-1.267341261,-0.929047312,PG
John Wall,WAS,16.3,2,1,0,-0.68111447,-1.707822786,2.771154996,1.414033841,-0.853169597,0.659692362,-1.20414056,-1.267341261,-0.929047312,PG
John Wall,WAS,18.5,3,1,0,0.04533567,-1.419616985,2.572276051,0.94600086,-0.48078157,1.467633335,-1.315759787,-1.267341261,-0.929047312,PG
John Wall,WAS,19.3,4,1,0,0.77178581,-1.131411184,3.168912887,1.427406212,-0.42198346,1.110636161,-1.021209048,-1.267341261,-0.929047312,PG
John Wall,WAS,17.6,5,1,0,1.49823595,-0.843205383,3.765549724,1.373916729,-0.44158283,0.847585611,-0.987103173,-1.267341261,-0.929047312,PG
Evan Turner,PHI,7.2,1,2,1,-1.40756461,-1.996028587,-0.212029188,-0.351119118,-1.205958254,-0.82466431,-1.455283821,-1.267341261,-0.929047312,SG
Evan Turner,PHI,9.4,2,2,1,-0.68111447,-1.707822786,0.185728703,0.103541493,-1.323554473,-0.204616586,-2.106395981,-1.267341261,-0.929047312,SF
Evan Turner,PHI,13.3,3,2,1,0.04533567,-1.419616985,0.931524749,1.293682503,-1.323554473,0.020855313,-1.73433189,-1.267341261,-0.929047312,SF
Evan Turner,PHI,17.4,4,2,1,0.77178581,-1.131411184,0.633206331,1.24019302,-0.931567076,0.396641812,0.702687909,-1.267341261,-0.929047312,SF
Evan Turner,IND,7.1,4,2,1,0.77178581,-1.131411184,-0.013150242,-0.605194165,-0.931567076,0.396641812,-1.421177946,-1.267341261,-0.929047312,SF
Evan Turner,BOS,9.5,5,2,1,1.49823595,-0.843205383,1.528161586,0.264009944,-1.245156993,-0.279773886,-0.236773922,-1.267341261,-0.929047312,SG
Wesley Johnson,MIN,9,1,0,2,-1.40756461,-1.996028587,-0.261748924,0.076796751,-1.068762665,-0.805874985,0.005067738,0.441918596,-0.929047312,SG
Wesley Johnson,MIN,6,2,0,2,-0.68111447,-1.707822786,-0.758946288,-0.404608601,-1.343153843,-1.256818784,-0.940595161,0.441918596,-0.929047312,SF
Wesley Johnson,PHO,8,3,0,2,0.04533567,-1.419616985,-0.858385761,-0.872641583,-1.186358884,-0.035512662,-0.928193025,0.441918596,-0.929047312,SF
Wesley Johnson,LAL,9.1,4,0,2,0.77178581,-1.131411184,-0.410908134,0.370988911,-0.4611822,-1.106504184,0.696486841,0.441918596,-0.929047312,SF
Wesley Johnson,LAL,9.9,5,0,2,1.49823595,-0.843205383,-0.410908134,0.518084991,-0.715974008,-0.881032285,-0.75766365,0.441918596,-0.929047312,SF
DeMarcus Cousins,SAC,14.1,1,1,0,-1.40756461,-1.996028587,0.036569494,0.384361282,-1.205958254,1.167004136,-0.531324661,-0.412711333,-0.929047312,C
DeMarcus Cousins,SAC,18.1,2,1,0,-0.68111447,-1.707822786,-0.410908134,0.6518087,-0.911967706,1.467633335,-0.593335343,-0.412711333,-0.929047312,C
DeMarcus Cousins,SAC,17.1,3,1,0,0.04533567,-1.419616985,0.136008967,0.6518087,-0.42198346,1.317318735,-0.875483945,-0.412711333,-0.929047312,C
DeMarcus Cousins,SAC,22.7,4,1,0,0.77178581,-1.131411184,0.23544844,0.905883747,0.185597004,2.162838359,-0.754563116,-0.412711333,-0.929047312,C
DeMarcus Cousins,SAC,24.1,5,1,0,1.49823595,-0.843205383,0.583486594,1.133214052,-0.010396694,2.369520933,-0.407303297,-0.412711333,-0.929047312,C
Greg Monroe,DET,9.4,1,1,0,-1.40756461,-1.996028587,-0.560067343,0.290754686,0.577584401,-1.031346885,-2.382343516,-1.267341261,-0.929047312,C
Greg Monroe,DET,15.4,2,1,0,-0.68111447,-1.707822786,-0.062869979,0.785532409,0.342391963,0.453009787,-2.221115743,-1.267341261,-0.929047312,C
Greg Monroe,DET,16,3,1,0,0.04533567,-1.419616985,0.533766858,1.012862714,-0.363185351,0.678481687,-1.796342572,-1.267341261,-0.929047312,C
Greg Monroe,DET,15.2,4,1,0,0.77178581,-1.131411184,-0.162309452,0.959373231,-0.284787872,0.058433963,-0.590234809,-1.267341261,-0.929047312,PF
Greg Monroe,DET,15.9,5,1,0,1.49823595,-0.843205383,-0.162309452,0.718670554,0.068000785,0.490588437,-1.176235753,-1.267341261,-0.929047312,PF
Gordon Hayward,UTA,5.4,1,2,1,-1.40756461,-1.996028587,-0.659506816,-1.166833743,0.636382511,-1.106504184,-1.687823879,1.296548525,-0.099804817,SF
Gordon Hayward,UTA,11.8,2,2,1,-0.68111447,-1.707822786,0.334887912,0.6518087,0.440388812,-0.617981736,-1.532797174,1.296548525,-0.099804817,SF
Gordon Hayward,UTA,14.1,3,2,1,0.04533567,-1.419616985,0.285168176,0.477967878,0.361991333,0.058433963,-1.68162281,1.296548525,-0.099804817,SF
Gordon Hayward,UTA,16.2,4,2,1,0.77178581,-1.131411184,1.379002377,1.440778583,-0.50038094,0.359063162,-1.59790839,1.296548525,-0.099804817,SF
Gordon Hayward,UTA,19.3,5,2,1,1.49823595,-0.843205383,0.832085277,1.173331165,0.420789442,0.922742911,-1.976173549,1.296548525,-0.099804817,SF
Paul George,IND,7.8,1,2,0,-1.40756461,-1.996028587,-0.659506816,-0.658683648,-0.069194803,-0.67434971,-0.611938547,2.151178454,-0.929047312,SG
Paul George,IND,12.1,2,2,0,-0.68111447,-1.707822786,-0.013150242,0.544829733,0.185597004,-0.317352536,-1.796342572,2.151178454,-0.929047312,SG
Paul George,IND,17.4,3,2,0,0.04533567,-1.419616985,0.832085277,1.601247034,-0.284787872,0.434220462,-2.038184231,2.151178454,-0.929047312,SF
Paul George,IND,21.7,4,2,0,0.77178581,-1.131411184,0.533766858,1.414033841,0.185597004,1.317318735,-1.421177946,2.151178454,-0.929047312,SF
Cole Aldrich,OKC,1,1,4,2,-1.40756461,-1.996028587,-1.106984443,-2.370347124,-0.167191653,-2.421756932,-1.126627207,1.296548525,0.729437677,C
Cole Aldrich,OKC,2.2,2,4,2,-0.68111447,-1.707822786,-1.15670418,-2.530815574,0.910773688,-1.106504184,-1.042912787,1.296548525,0.729437677,C
Cole Aldrich,HOU,1.7,3,4,2,0.04533567,-1.419616985,-1.106984443,-2.477326091,0.342391963,-1.632605283,-0.180964308,1.296548525,0.729437677,C
Cole Aldrich,SAC,3.3,3,4,2,0.04533567,-1.419616985,-1.106984443,-1.862197029,0.342391963,-1.632605283,-0.875483945,1.296548525,0.729437677,C
Cole Aldrich,NYK,2,4,4,2,0.77178581,-1.131411184,-1.057264707,-2.46395372,1.459556043,-1.576237309,-1.932766072,1.296548525,0.729437677,C
Cole Aldrich,NYK,5.5,5,4,2,1.49823595,-0.843205383,-0.609787079,-1.287185081,-0.637576529,-0.561613761,-1.678522276,1.296548525,0.729437677,C
Ed Davis,TOR,7.7,1,2,1,-1.40756461,-1.996028587,-0.908105498,-0.137161183,0.73437936,-1.444712034,-1.145230412,1.296548525,-0.099804817,PF
Ed Davis,TOR,6.3,2,2,1,-0.68111447,-1.707822786,-0.758946288,-0.324374376,-0.029996064,-1.407133384,-2.258322152,1.296548525,-0.099804817,PF
Ed Davis,TOR,9.7,3,2,1,0.04533567,-1.419616985,-0.609787079,-0.190650667,0.303193223,-0.617981736,-1.926565004,1.296548525,-0.099804817,C
Ed Davis,MEM,5.1,3,2,1,0.04533567,-1.419616985,-1.106984443,-1.407536419,0.303193223,-0.617981736,-2.4536558,1.296548525,-0.099804817,PF
Ed Davis,MEM,5.7,4,2,1,0.77178581,-1.131411184,-1.00754497,-1.394164048,-0.069194803,-0.693139035,-2.137401322,1.296548525,-0.099804817,PF
Ed Davis,LAL,8.3,5,2,1,1.49823595,-0.843205383,-0.609787079,-0.311002005,0.949972428,-1.200450809,-0.75766365,1.296548525,-0.099804817,PF
Patrick Patterson,HOU,6.3,1,1,1,-1.40756461,-1.996028587,-0.808666025,-1.193578484,0.557985031,-0.89982161,-0.723557775,1.296548525,-0.929047312,PF
Patrick Patterson,HOU,7.7,2,1,1,-0.68111447,-1.707822786,-0.808666025,-0.324374376,-1.735141239,-0.617981736,-1.442881685,1.296548525,-0.929047312,PF
Patrick Patterson,HOU,11.6,3,1,1,0.04533567,-1.419616985,-0.659506816,0.036679638,0.401190073,-0.655560385,-0.180964308,1.296548525,-0.929047312,PF
Patrick Patterson,SAC,8,3,1,1,0.04533567,-1.419616985,-0.560067343,-0.324374376,0.401190073,-0.655560385,-0.875483945,1.296548525,-0.929047312,PF
Patrick Patterson,SAC,6.9,4,1,1,0.77178581,-1.131411184,-0.758946288,-0.163905925,-0.245589132,-0.71192836,-0.754563116,1.296548525,-0.929047312,PF
Patrick Patterson,TOR,9.1,4,1,1,0.77178581,-1.131411184,-0.560067343,-0.311002005,-0.245589132,-0.71192836,-1.548299844,1.296548525,-0.929047312,PF
Patrick Patterson,TOR,8,5,1,1,1.49823595,-0.843205383,-0.261748924,0.130286235,0.440388812,-1.519869334,-1.244447503,1.296548525,-0.929047312,PF
Kyrie Irving,CLE,18.5,1,1,0,-1.40756461,-1.707822786,1.47844185,0.6518087,0.401190073,1.260950761,-1.591707322,-0.412711333,-0.929047312,PG
Kyrie Irving,CLE,22.5,2,1,0,-0.68111447,-1.419616985,1.727040532,1.213448278,0.146398265,1.580369285,-1.309558719,-0.412711333,-0.929047312,PG
Kyrie Irving,CLE,20.8,3,1,0,0.04533567,-1.131411184,1.826480005,1.280310132,-0.245589132,1.242161436,-1.173135219,-0.412711333,-0.929047312,PG
Kyrie Irving,CLE,21.7,4,1,0,0.77178581,-0.843205383,1.379002377,1.440778583,0.73437936,0.885164261,-1.315759787,-0.412711333,-0.929047312,PG
Kyrie Irving,CLE,19.6,5,1,0,1.49823595,-0.554999581,1.130403695,0.785532409,-0.108393543,1.44884401,-1.132828275,-0.412711333,-0.929047312,PG
Derrick Williams,MIN,8.8,1,1,2,-1.40756461,-1.707822786,-0.908105498,-0.551704681,-0.911967706,-0.054301987,-0.940595161,0.441918596,0.729437677,PF
Derrick Williams,MIN,12,2,1,2,-0.68111447,-1.419616985,-0.908105498,-0.137161183,-0.598377789,0.490588437,-1.095621866,0.441918596,0.729437677,PF
Derrick Williams,SAC,8.5,3,1,2,0.04533567,-1.131411184,-0.808666025,-0.123788812,-0.42198346,-0.93740026,-0.754563116,0.441918596,0.729437677,SF
Derrick Williams,SAC,8.3,4,1,2,0.77178581,-0.843205383,-0.858385761,-0.779034986,-0.108393543,-0.430088486,-0.407303297,0.441918596,0.729437677,PF
Derrick Williams,NYK,9.3,5,1,2,1.49823595,-0.554999581,-0.758946288,-1.033110034,0.087600155,0.415431137,-1.039812253,0.441918596,0.729437677,SF
Enes Freedom,UTA,4.6,1,1,1,-1.40756461,-1.707822786,-1.15670418,-1.661611466,-0.127992913,-0.82466431,-1.532797174,-0.412711333,-0.099804817,C
Enes Freedom,UTA,7.2,2,1,1,-0.68111447,-1.419616985,-1.00754497,-1.367419306,0.832376209,-0.035512662,-1.68162281,-0.412711333,-0.099804817,C
Enes Freedom,UTA,12.3,3,1,1,0.04533567,-1.131411184,-0.758946288,0.143658606,-0.44158283,0.377852487,-1.59790839,-0.412711333,-0.099804817,C
Enes Freedom,UTA,13.8,4,1,1,0.77178581,-0.843205383,-0.957825234,0.197148089,0.361991333,0.565745737,-1.976173549,-0.412711333,-0.099804817,C
Enes Freedom,OKC,18.7,4,1,1,0.77178581,-0.843205383,-0.659506816,0.732042925,0.361991333,0.565745737,-0.267779263,-0.412711333,-0.099804817,C
Enes Freedom,OKC,12.7,5,1,1,1.49823595,-0.554999581,-1.00754497,-0.618566536,1.577152262,0.396641812,0.020570408,-0.412711333,-0.099804817,C
Tristan Thompson,CLE,8.2,1,1,0,-1.40756461,-1.707822786,-0.957825234,-0.257512521,-1.499948801,-0.354931186,-1.591707322,-1.267341261,-0.099804817,PF
Tristan Thompson,CLE,11.7,2,1,0,-0.68111447,-1.419616985,-0.560067343,0.758787667,-0.578778419,-0.505245786,-1.309558719,-1.267341261,-0.099804817,PF
Tristan Thompson,CLE,11.7,3,1,0,0.04533567,-1.131411184,-0.758946288,0.79890478,-0.343585981,-0.655560385,-1.173135219,-1.267341261,-0.099804817,PF
Tristan Thompson,CLE,8.5,4,1,0,0.77178581,-0.843205383,-0.957825234,0.157030977,0.67558125,-1.294397434,-1.315759787,-1.267341261,-0.099804817,PF
Tristan Thompson,CLE,7.8,5,1,0,1.49823595,-0.554999581,-0.808666025,0.277382315,1.283161715,-1.764130558,-1.132828275,-1.267341261,-0.099804817,PF
Jonas Valančiūnas,TOR,8.9,1,1,0,-1.40756461,-1.419616985,-0.858385761,-0.23076778,1.439956674,-0.730717685,-1.926565004,-1.267341261,-0.929047312,C
Jonas Valančiūnas,TOR,11.3,2,1,0,-0.68111447,-1.131411184,-0.858385761,0.344244169,0.65598188,-0.467667136,-1.548299844,-1.267341261,-0.929047312,C
Jonas Valančiūnas,TOR,12,3,1,0,0.04533567,-0.843205383,-0.957825234,0.076796751,1.518354153,-0.298563211,-1.244447503,-1.267341261,-0.929047312,C
Jonas Valančiūnas,TOR,12.8,4,1,0,0.77178581,-0.554999581,-0.858385761,0.050052009,1.263562345,-0.073091312,-1.278553378,-1.267341261,-0.929047312,C
Jonas Valančiūnas,TOR,12,5,1,0,1.49823595,-0.26679378,-0.858385761,0.023307268,1.087168017,-0.279773886,-0.639843354,-1.267341261,-0.929047312,C
Jan Vesely,WAS,4.7,1,3,3,-1.40756461,-1.707822786,-0.808666025,-0.899386325,-0.029996064,-1.557447984,-1.20414056,-0.412711333,2.387922666,PF
Jan Vesely,WAS,2.5,2,3,3,-0.68111447,-1.419616985,-0.957825234,-1.848824659,-1.284355733,-1.632605283,-1.315759787,-0.412711333,2.387922666,PF
Jan Vesely,WAS,3.2,3,3,3,0.04533567,-1.131411184,-1.057264707,-1.527887757,-0.931567076,-1.463501359,-1.021209048,-0.412711333,2.387922666,PF
Jan Vesely,DEN,4.4,3,3,3,0.04533567,-1.131411184,-0.957825234,-1.474398273,-0.931567076,-1.463501359,0.457745716,-0.412711333,2.387922666,PF
Bismack Biyombo,CHO,5.2,1,1,0,-1.40756461,-1.707822786,-1.00754497,-0.337746747,-1.284355733,-1.482290684,-1.740532958,-1.267341261,-0.929047312,C
Bismack Biyombo,CHO,4.8,2,1,0,-0.68111447,-1.419616985,-1.00754497,0.223892831,-1.441150692,-2.008391783,-1.54519931,-1.267341261,-0.929047312,C
Bismack Biyombo,CHO,2.9,3,1,0,0.04533567,-1.131411184,-1.15670418,-1.56800487,1.185164866,-2.139917057,-1.40877581,-1.267341261,-0.929047312,C
Bismack Biyombo,CHO,4.8,4,1,0,0.77178581,-0.843205383,-1.057264707,-0.83252447,0.636382511,-1.764130558,-1.247548037,-1.267341261,-0.929047312,C
Bismack Biyombo,TOR,5.5,5,1,0,1.49823595,-0.554999581,-1.00754497,-0.484842827,0.793177469,-1.764130558,-1.278553378,-1.267341261,-0.929047312,C
Brandon Knight,DET,12.8,1,0,1,-1.40756461,-1.707822786,0.682926067,0.892511376,-0.676775268,0.133591263,-2.221115743,-0.412711333,-0.099804817,PG
Brandon Knight,DET,13.3,2,0,1,-0.68111447,-1.419616985,0.78236554,0.785532409,-0.676775268,0.283905863,-1.796342572,-0.412711333,-0.099804817,PG
Brandon Knight,MIL,17.9,3,0,1,0.04533567,-1.131411184,1.229843168,1.026235085,-0.44158283,1.035478861,-1.399474208,-0.412711333,-0.099804817,PG
Brandon Knight,MIL,17.8,4,0,1,0.77178581,-0.843205383,1.47844185,0.919256118,-0.049595434,0.791217637,-0.822774866,-0.412711333,-0.099804817,PG
Brandon Knight,PHO,19.6,5,0,1,1.49823595,-0.554999581,1.329282641,1.387289099,-0.4611822,0.941532236,0.594169216,-0.412711333,-0.099804817,SG
Kemba Walker,CHO,12.1,1,1,0,-1.40756461,-1.707822786,0.981244486,0.21052046,-1.59794565,0.772428312,-1.740532958,1.296548525,-0.099804817,PG
Kemba Walker,CHO,17.7,2,1,0,-0.68111447,-1.419616985,1.627601059,1.24019302,-0.559179049,0.791217637,-1.54519931,1.296548525,-0.099804817,PG
Kemba Walker,CHO,17.7,3,1,0,0.04533567,-1.131411184,1.826480005,1.360544358,-0.911967706,0.885164261,-1.40877581,1.296548525,-0.099804817,PG
Kemba Walker,CHO,17.3,4,1,0,0.77178581,-0.843205383,1.329282641,1.146586423,-1.166759514,0.866374936,-1.247548037,1.296548525,-0.099804817,PG
Kemba Walker,CHO,20.9,5,1,0,1.49823595,-0.554999581,1.379002377,1.333799616,0.165997635,0.997900211,-0.382499024,1.296548525,-0.099804817,PG
Jimmer Fredette,SAC,7.6,1,1,3,-1.40756461,-1.707822786,-0.311468661,-0.939503437,-0.990365186,-0.091880637,-0.593335343,0.441918596,2.387922666,PG
Jimmer Fredette,SAC,7.2,2,1,3,-0.68111447,-1.419616985,-0.560067343,-1.554632499,0.009202676,0.396641812,-0.875483945,0.441918596,2.387922666,SG
Jimmer Fredette,SAC,5.9,3,1,3,0.04533567,-1.131411184,-0.46062787,-1.915686513,0.636382511,0.546956412,-0.754563116,0.441918596,2.387922666,SG
Jimmer Fredette,NOP,3.6,4,1,3,0.77178581,-0.843205383,-0.609787079,-2.062782593,-1.303955103,-0.486456461,-1.607209992,0.441918596,2.387922666,PG
Klay Thompson,GSW,12.5,1,1,0,-1.40756461,-1.707822786,-0.212029188,-0.163905925,-0.010396694,0.659692362,-1.145230412,0.441918596,-0.099804817,SG
Klay Thompson,GSW,16.6,2,1,0,-0.68111447,-1.419616985,-0.112589715,1.360544358,-0.245589132,0.152380588,-0.56853107,0.441918596,-0.099804817,SG
Klay Thompson,GSW,18.4,3,1,0,0.04533567,-1.131411184,-0.112589715,1.307054874,0.185597004,0.302695188,-0.032138671,0.441918596,-0.099804817,SG
Klay Thompson,GSW,21.7,4,1,0,0.77178581,-0.843205383,0.23544844,0.839021893,0.891174318,1.204582786,0.560063341,0.441918596,-0.099804817,SG
Klay Thompson,GSW,22.1,5,1,0,1.49823595,-0.554999581,-0.162309452,1.026235085,1.008770537,0.979110886,0.857714614,0.441918596,-0.099804817,SG
Alec Burks,UTA,7.2,1,2,1,-1.40756461,-1.707822786,-0.758946288,-1.300557452,-0.774772117,0.077223288,-1.532797174,2.151178454,2.387922666,SG
Alec Burks,UTA,7,2,2,1,-0.68111447,-1.419616985,-0.510347606,-1.046482405,-0.755172748,-0.223405911,-1.68162281,2.151178454,2.387922666,SG
Alec Burks,UTA,14,3,2,1,0.04533567,-1.131411184,0.136008967,0.330871798,0.028802046,0.453009787,-1.59790839,2.151178454,2.387922666,SG
Alec Burks,UTA,13.9,4,2,1,0.77178581,-0.843205383,0.285168176,1.026235085,-0.42198346,-0.035512662,-1.976173549,2.151178454,2.387922666,SG
Alec Burks,UTA,13.3,5,2,1,1.49823595,-0.554999581,-0.212029188,0.009934897,-0.50038094,0.716060337,-1.80254364,2.151178454,2.387922666,SG
Markieff Morris,PHO,7.4,1,1,1,-1.40756461,-1.707822786,-0.709226552,-0.819152099,-1.205958254,-0.167037936,-1.197939491,0.441918596,2.387922666,PF
Markieff Morris,PHO,8.2,2,1,1,-0.68111447,-1.419616985,-0.560067343,-0.431353343,-1.421551322,-0.242195236,-0.928193025,0.441918596,2.387922666,PF
Markieff Morris,PHO,13.8,3,1,1,0.04533567,-1.131411184,-0.311468661,0.130286235,0.361991333,0.377852487,-0.199567513,0.441918596,2.387922666,PF
Markieff Morris,PHO,15.3,4,1,1,0.77178581,-0.843205383,-0.062869979,0.785532409,-0.44158283,0.453009787,-0.084847751,0.441918596,2.387922666,PF
Markieff Morris,PHO,11.6,5,1,1,1.49823595,-0.554999581,-0.013150242,-0.110416441,-1.107961405,0.603324387,0.594169216,0.441918596,2.387922666,PF
Markieff Morris,WAS,12.4,5,1,1,1.49823595,-0.554999581,-0.510347606,0.103541493,-1.107961405,0.603324387,0.522856932,0.441918596,2.387922666,PF
Anthony Davis,NOP,13.5,1,1,1,-1.40756461,-1.419616985,-0.709226552,0.424478395,0.263994484,0.077223288,-2.472259005,-1.267341261,-0.929047312,PF
Anthony Davis,NOP,20.8,2,1,1,-0.68111447,-1.131411184,-0.410908134,1.280310132,0.71477999,0.791217637,-1.365368333,-1.267341261,-0.929047312,PF
Anthony Davis,NOP,24.4,3,1,1,0.04533567,-0.843205383,-0.112589715,1.40066147,0.891174318,1.204582786,-1.607209992,-1.267341261,-0.929047312,PF
Anthony Davis,NOP,24.3,4,1,1,0.77178581,-0.554999581,-0.261748924,1.320427245,0.263994484,1.542790635,0.051575749,-1.267341261,-0.929047312,C
Anthony Davis,NOP,28,5,1,1,1.49823595,-0.26679378,-0.162309452,1.40066147,0.67558125,2.125259709,0.336824886,-1.267341261,-0.929047312,C
Michael Kidd-Gilchrist,CHO,9,1,0,2,-1.40756461,-1.419616985,-0.46062787,0.050052009,-0.774772117,-0.617981736,-1.54519931,-1.267341261,0.729437677,SF
Michael Kidd-Gilchrist,CHO,7.2,2,0,2,-0.68111447,-1.131411184,-0.808666025,-0.190650667,-0.578778419,-1.031346885,-1.40877581,-1.267341261,0.729437677,SF
Michael Kidd-Gilchrist,CHO,10.9,3,0,2,0.04533567,-0.843205383,-0.510347606,0.437850765,-0.51998031,-0.542824436,-1.247548037,-1.267341261,0.729437677,SF
Michael Kidd-Gilchrist,CHO,9.2,5,0,2,1.49823595,-0.26679378,-0.510347606,0.451223136,-0.343585981,-1.200450809,-0.481716115,-1.267341261,0.729437677,SF
Bradley Beal,WAS,13.9,1,1,0,-1.40756461,-1.419616985,-0.013150242,0.745415296,-0.598377789,0.189959238,-1.315759787,0.441918596,-0.099804817,SG
Bradley Beal,WAS,17.1,2,1,0,-0.68111447,-1.131411184,0.434327385,1.213448278,-0.755172748,0.603324387,-1.021209048,0.441918596,-0.099804817,SG
Bradley Beal,WAS,15.3,3,1,0,0.04533567,-0.843205383,0.334887912,1.039607456,-0.48078157,0.265116538,-0.987103173,0.441918596,-0.099804817,SG
Bradley Beal,WAS,17.4,4,1,0,0.77178581,-0.554999581,0.23544844,0.732042925,0.028802046,0.697271012,0.522856932,0.441918596,-0.099804817,SG
Bradley Beal,WAS,23.1,5,1,0,1.49823595,-0.26679378,0.533766858,1.24019302,1.145966126,0.941532236,0.144591772,0.441918596,-0.099804817,SG
Dion Waiters,CLE,14.7,1,1,0,-1.40756461,-1.419616985,0.285168176,0.424478395,-1.049163295,0.941532236,-1.309558719,0.441918596,0.729437677,SG
Dion Waiters,CLE,15.9,2,1,0,-0.68111447,-1.131411184,0.285168176,0.531457362,-0.735573378,1.054268186,-1.173135219,0.441918596,0.729437677,SG
Dion Waiters,CLE,10.5,3,1,0,0.04533567,-0.843205383,-0.112589715,-0.24414015,-1.67634313,0.189959238,-1.315759787,0.441918596,0.729437677,SG
Dion Waiters,OKC,12.7,3,1,0,0.04533567,-0.843205383,-0.261748924,0.625063958,-1.67634313,0.189959238,-0.267779263,0.441918596,0.729437677,SG
Dion Waiters,OKC,9.8,4,1,0,0.77178581,-0.554999581,-0.212029188,0.264009944,-1.049163295,-0.655560385,0.020570408,0.441918596,0.729437677,SG
Dion Waiters,MIA,15.8,5,1,0,1.49823595,-0.26679378,0.931524749,0.598319216,-0.755172748,0.979110886,-0.608838013,0.441918596,0.729437677,SG
Damian Lillard,POR,19,1,0,0,-1.40756461,-1.419616985,2.02535895,1.734970743,0.009202676,0.546956412,-1.554500912,-0.412711333,-0.099804817,PG
Damian Lillard,POR,20.7,2,0,0,-0.68111447,-1.131411184,1.577881323,1.360544358,0.440388812,0.678481687,-0.487917183,-0.412711333,-0.099804817,PG
Damian Lillard,POR,21,3,0,0,0.04533567,-0.843205383,1.876199741,1.347171987,0.283593854,1.016689536,-0.748362048,-0.412711333,-0.099804817,PG
Damian Lillard,POR,25.1,4,0,0,0.77178581,-0.554999581,2.174518159,1.347171987,0.283593854,1.805841184,-0.128255228,-0.412711333,-0.099804817,PG
Damian Lillard,POR,27,5,0,0,1.49823595,-0.26679378,1.727040532,1.373916729,0.793177469,1.805841184,-0.029038137,-0.412711333,-0.099804817,PG
Harrison Barnes,GSW,9.2,1,0,1,-1.40756461,-1.419616985,-0.609787079,-0.030182216,-0.382784721,-0.63677106,-0.56853107,-0.412711333,-0.099804817,SF
Harrison Barnes,GSW,9.5,2,0,1,-0.68111447,-1.131411184,-0.46062787,0.35761654,-1.166759514,-0.78708566,-0.032138671,-0.412711333,-0.099804817,SF
Harrison Barnes,GSW,10.1,3,0,1,0.04533567,-0.843205383,-0.510347606,0.35761654,0.538385661,-1.144082834,0.560063341,-0.412711333,-0.099804817,SF
Harrison Barnes,GSW,11.7,4,0,1,0.77178581,-0.554999581,-0.311468661,0.705298183,0.263994484,-0.97497891,0.857714614,-0.412711333,-0.099804817,SF
Harrison Barnes,DAL,19.2,5,0,1,1.49823595,-0.26679378,-0.46062787,1.320427245,-0.088794173,0.828796286,-1.352966196,-0.412711333,-0.099804817,PF
Terrence Ross,TOR,6.4,1,1,1,-1.40756461,-1.419616985,-0.858385761,-1.153461372,-1.068762665,-0.317352536,-1.926565004,2.151178454,0.729437677,SG
Terrence Ross,TOR,10.9,2,1,1,-0.68111447,-1.131411184,-0.709226552,0.143658606,0.146398265,-0.467667136,-1.548299844,2.151178454,0.729437677,SG
Terrence Ross,TOR,9.8,3,1,1,0.04533567,-0.843205383,-0.709226552,-0.016809845,-0.51998031,-0.505245786,-1.244447503,2.151178454,0.729437677,SF
Terrence Ross,TOR,9.9,4,1,1,0.77178581,-0.554999581,-0.808666025,-0.23076778,0.107199525,-0.561613761,-1.278553378,2.151178454,0.729437677,SF
Terrence Ross,TOR,10.4,5,1,1,1.49823595,-0.26679378,-0.808666025,-0.431353343,0.087600155,-0.430088486,-0.639843354,2.151178454,0.729437677,SF
Terrence Ross,ORL,12.5,5,1,1,1.49823595,-0.26679378,-0.311468661,0.745415296,0.087600155,-0.430088486,-0.177863774,2.151178454,0.729437677,SF
Andre Drummond,DET,7.9,1,1,0,-1.40756461,-1.419616985,-0.957825234,-0.658683648,0.636382511,-0.768296335,-1.796342572,-0.412711333,-0.929047312,C
Andre Drummond,DET,13.5,2,1,0,-0.68111447,-1.131411184,-1.00754497,0.892511376,1.047969277,-0.78708566,-0.590234809,-0.412711333,-0.929047312,C
Andre Drummond,DET,13.8,3,1,0,0.04533567,-0.843205383,-0.858385761,0.6518087,-0.813970857,0.171169913,-1.176235753,-0.412711333,-0.929047312,C
Andre Drummond,DET,16.2,4,1,0,0.77178581,-0.554999581,-0.808666025,0.972745602,-0.911967706,0.584535062,-0.534425195,-0.412711333,-0.929047312,C
Andre Drummond,DET,13.6,5,1,0,1.49823595,-0.26679378,-0.659506816,0.544829733,-0.539579679,0.265116538,-0.605737479,-0.412711333,-0.929047312,C
Austin Rivers,NOP,6.2,1,1,2,-1.40756461,-1.419616985,-0.162309452,-0.324374376,-2.244724855,-0.730717685,-2.472259005,0.441918596,1.558680172,SG
